"imdbId","title","releaseYear","releaseDate","genre","writers","actors","directors","sequel","hitFlop"
"tt0331453","Chhal","2002","09 Aug 2002","Action | Thriller | Drama","Suparn Verma (screenplay) | Suparn Verma (story) | Suparn Verma","Kay Kay Menon | Jaya Seal | Naved Aslam | Shri Vallabh Vyas","Hansal Mehta","0","1"
"tt0331479","Ek Chhotisi Love Story","2002","06 Sep 2002","Comedy | Drama | Fantasy","Pankaj Kapoor","Saroj Bhargava | Manisha Koirala | Aditya Seal | Ranvir Shorey","Shashilal K. Nair","0","6"
"tt0331639","Shakthi: The Power","2002","20 Sep 2002","Action | Drama","Krishna Vamshi (screenplay) | Kamal Pandey (dialogue)","Karisma Kapoor | Nana Patekar | Sanjay Kapoor | Jai Gidwani","Krishna Vamshi","0","2"
"tt0331851","Armaan","2003","16 May 2003","Drama | Family | Romance","Javed Akhtar (dialogue) | Javed Akhtar (screenplay) | Honey Irani (screenplay) | Honey Irani (story)","Amitabh Bachchan | Anil Kapoor | Preity Zinta | Gracy Singh","Honey Irani","0","2"
"tt0332766","Sur: The Melody of Life","2002","13 Sep 2002","Drama | Musical","Tanuja Chandra | Vibha Singh (dialogue)","Lucky Ali | Simone Singh | Achint Kaur | Ehsan Khan","Tanuja Chandra","0","1"
"tt0335044","Dil Vil Pyar Vyar","2002","18 Oct 2002","Romance","Sanjeev Puri (dialogue) | Sujit Sen (screenplay) | Vivek Vaswani (story)","Madhavan | Jimmy Shergill | Sanjay Suri | Namrata Shirodkar","Anant Mahadevan","0","2"
"tt0335592","Pyaasa","2002","11 Oct 2002","Romance |Drama |Musical","N/A","Aftab Shivdasani | Anang Desai | Dinesh Hingoo | Smita Jaykar","A. Muthu","0","1"
"tt0337578","Baghban","2003","03 Oct 2003","Drama | Romance","Shafiq Ansari (screenplay) | Satish Bhatnagar (screenplay) | B.R. Chopra (story) | Ram Govind (screenplay) | Achala Nagar (dialogue) | Achala Nagar (screenplay)","Amitabh Bachchan | Hema Malini | Aman Verma | Samir Soni","Ravi Chopra","0","6"
"tt0337633","Hathyar: Face to Face with Reality","2002","18 Oct 2002","Action | Thriller | Crime","Praveen Bhardwaj (lyrics) | Dev Kohli (lyrics) | Mahesh Manjrekar | Nitin Raikwar (lyrics) | Vineet Srinet (lyrics) | Sanjay Upadhyay (lyrics)","Sanjay Dutt | Shilpa Shetty | Sharad S. Kapoor | Shakti Kapoor","Mahesh Manjrekar","1","2"
"tt0337652","Jeena Sirf Merre Liye","2002","20 Nov 2002","Romance","Bolu Khan (story) | Aman Jaffery (story) | Aman Jaffery (dialogue) | Rumi Jaffery (screenplay) | Bolu Khan (dialogue)","Vijayendra Ghatge | Kareena Kapoor | Tusshar Kapoor | Kader Khan","Talat Jani","0","2"
"tt0337971","Deewangee","2002","25 Oct 2002","Crime | Thriller | Drama","Anees Bazmee","Ajay Devgn | Akshaye Khanna | Urmila Matondkar | Farida Jalal","Anees Bazmee","0","3"
"tt0337998","Ek Hindustani","2003","N/A","Action","Santosh Saroj","Sunil Shetty | Raveena Tandon | Mohan Joshi | Mohnish Bahl","Tinnu Anand","0","1"
"tt0338477","Talaash: The Hunt Begins...","2003","03 Jan 2003","Action | Adventure | Crime","Suneel Darshan (story) | Robin Bhatt (screenplay) | K.K. Singh (dialogue) | Ravi Shankar Jaiswal (additional dialogue)","Rakhee Gulzar | Akshay Kumar | Kareena Kapoor | Pooja Batra","Suneel Darshan","0","2"
"tt0338566","Yeh Kya Ho Raha Hai?","2002","11 Oct 2002","Comedy | Romance","Suparn Verma (story) | Suparn Verma (screenplay)","Prashant Chianani | Aamir Ali Malik | Vaibhav Jhalani | Yash Pandit","Hansal Mehta","0","2"
"tt0338721","Annarth","2002","01 Nov 2002","Action | Thriller","Ravi Dewan | Imtiaz Hussain (screenplay) | Imtiaz Hussain (story)","Sanjay Dutt | Sunil Shetty | Ashutosh Rana | Preeti Jhangiani","Ravi Dewan","0","1"
"tt0338959","Ek Se Badhkar Ek","2004","17 Sep 2004","Comedy | Thriller","Dilip Shukla","Sunil Shetty | Raveena Tandon | Shekhar Suman | Isha Koppikar","Kundan Shah","0","1"
"tt0339878","Waah! Tera Kya Kehna","2002","01 Nov 2002","Comedy","Rajeev Kaul","Govinda | Raveena Tandon | Preeti Jhangiani | Shakti Kapoor","Manoj Agrawal","0","1"
"tt0340178","Jaal: The Trap","2003","18 Jul 2003","Action | Musical | Drama","Rajeev Kaul | Praful Parekh","Sunny Deol | Tabu | Reema Sen | Anupam Kher","Guddu Dhanoa","0","1"
"tt0340464","Zindagi Khoobsoorat Hai","2002","04 Oct 2002","Drama | Family","N/A","Gurdas Mann | Tabu | Ashish Vidyarthi | Rajit Kapoor","Manoj Punj","0","1"
"tt0341266","Bhoot","2003","30 May 2003","Horror | Thriller","Lalit Marathe | Sameer Sharma","Ajay Devgn | Urmila Matondkar | Nana Patekar | Rekha","Ram Gopal Varma","0","6"
"tt0341458","Maseeha","2002","02 Dec 2002","Action | Crime | Drama","Pradeep Ghatak (screenplay) | Pradeep Ghatak (story) | Anwar Khan (dialogue) | Anwar Khan (screenplay)","Sunil Shetty | Namrata Shirodkar | Inder Kumar | Manek Bedi","Partho Ghosh","0","1"
"tt0341549","Rishtey","2002","06 Dec 2002","Family","Rajeev Kaul (screenplay) | Rajeev Kaul (story) | Tanveer Khan (dialogue) | Praful Parekh (screenplay) | Praful Parekh (story)","Anil Kapoor | Karisma Kapoor | Shilpa Shetty | Kaivalya Chheda","Indra Kumar","0","2"
"tt0341562","Satta","2003","07 Feb 2003","Crime | Drama","Madhur Bhandarkar (dialogue) | Madhur Bhandarkar (story) | Manoj Tyagi (screenplay)","Raveena Tandon | Atul Kulkarni | Shri Vallabh Vyas | Govind Namdeo","Madhur Bhandarkar","0","2"
"tt0342624","Karz: The Burden of Truth","2002","06 Dec 2002","Action","Anees Bazmee (dialogue) | Anees Bazmee (screenplay) | Amit Khan (additional screenplay) | Atul Sharma (story)","Sunny Deol | Sunil Shetty | Shilpa Shetty | Ashutosh Rana","Harry Baweja","0","2"
"tt0345043","Chura Liyaa Hai Tumne","2003","21 Mar 2003","Action | Drama | Mystery","Venita Coelho (screenplay) | Sanjay Masoom (additional dialogue) | Vibha Singh (dialogue)","Zayed Khan | Esha Deol | Gulshan Grover | Rakhi Sawant","Sangeeth Sivan","0","1"
"tt0345102","Danger","2002","17 May 2002","Crime | Drama | Thriller","Vasant Chheda | Shashi Wadia","Ashutosh Rana | Tara Deshpande | Jas Arora | Shishir Sharma","Govind Menon","0","2"
"tt0345594","Love at Times Square","2003","14 Feb 2003","Drama","Dev Anand","Dev Anand | Heenee Kaushik | Shoib Khan | Chaitanya Chaudhary","Dev Anand","0","1"
"tt0346457","The Rising: Ballad of Mangal Pandey","2005","12 Aug 2005","Biography | Drama | History","Farrukh Dhondy (screenplay) | Ranjit Kapoor (Hindi dialogue)","Aamir Khan | Rani Mukerji | Toby Stephens | Coral Beed","Ketan Mehta","0","2"
"tt0346507","Andaaz","2003","23 May 2003","Drama | Musical | Romance","Robin Bhatt (screenplay) | Shyam Goel (screenplay) | Jainendra Jain (dialogue) | Raj Kanwar (story)","Akshay Kumar | Lara Dutta | Priyanka Chopra | Rajeev Verma","Raj Kanwar","0","6"
"tt0346548","Avgat","2001","01 Jun 2001","Action | Crime | Drama","N/A","Ajinkya Deo | Nethra Raghuraman | Sayaji Shinde | Rohini Hattangadi","Mohan Sharma","0","1"
"tt0346723","Chalte Chalte","2003","13 Jun 2003","Drama | Romance","Aziz Mirza (story) | Robin Bhatt (story) | Aziz Mirza (screenplay) | Robin Bhatt (screenplay) | Pramod Sharma (dialogue) | Ashish Kariya (dialogue) | Rumi Jaffery (dialogue)","Shah Rukh Khan | Rani Mukerji | Jas Arora | Satish Shah","Aziz Mirza","0","6"
"tt0347167","The Hero: Love Story of a Spy","2003","10 Apr 2003","Action | Adventure | Drama","Shaktimaan Talwar","Sunny Deol | Preity Zinta | Priyanka Chopra | Amrish Puri","Anil Sharma","0","3"
"tt0347278","Jhankaar Beats","2003","20 Jun 2003","Comedy | Musical | Romance","Sujoy Ghosh (story) | Milap Zaveri (dialogue) | Sujoy Ghosh (dialogue) | Suresh Nair (dialogue)","Sanjay Suri | Rahul Bose | Juhi Chawla | Rinke Khanna","Sujoy Ghosh","0","2"
"tt0347304","Kal Ho Naa Ho","2003","28 Nov 2003","Comedy | Drama | Romance","Niranjan Iyengar (dialogue) | Karan Johar (screenplay) | Karan Johar (story)","Shah Rukh Khan | Preity Zinta | Saif Ali Khan | Jaya Bhaduri","Nikhil Advani | Ron Reid Jr.","0","6"
"tt0347332","Khakee","2004","23 Jan 2004","Action | Drama","Shridhar Raghavan | Rajkumar Santoshi (dialogue) | Rajkumar Santoshi","Amitabh Bachchan | Akshay Kumar | Ajay Devgn | Aishwarya Rai Bachchan","Rajkumar Santoshi","0","4"
"tt0347416","LOC: Kargil","2003","12 Dec 2003","Drama | War","J.P. Dutta | O.P. Dutta (dialogue)","Sanjay Dutt | Ajay Devgn | Saif Ali Khan | Sunil Shetty","J.P. Dutta","0","2"
"tt0347473","Main Hoon Na","2004","30 Apr 2004","Action | Comedy | Romance","Farah Khan (story) | Abbas Tyrewala (screenplay) | Farah Khan (screenplay) | Rajesh Saathi (screenplay) | Abbas Tyrewala (dialogue)","Shah Rukh Khan | Sushmita Sen | Sunil Shetty | Zayed Khan","Farah Khan","0","6"
"tt0347779","Pinjar","2003","N/A","Drama","Chandra Prakash Dwivedi (additional dialogue) | Chandra Prakash Dwivedi (screenplay) | Amrita Pritam (dialogue) | Amrita Pritam (novel) | Amrita Pritam (story)","Urmila Matondkar | Manoj Bajpayee | Sanjay Suri | Sandali Sinha","Chandra Prakash Dwivedi","0","1"
"tt0348172","Tehzeeb","2003","21 Nov 2003","Drama","Khalid Mohamed (story) | Javed Siddiqui (dialogue)","Shabana Azmi | Urmila Matondkar | Arjun Rampal | Dia Mirza","Khalid Mohamed","0","1"
"tt0348190","Tere Liye","2001","14 Dec 2001","Drama | Family | Musical","Anant Balani | Abbas Tyrewala (lyrics)","Imran Ahmed Khan | Sonali Khare | Neelu Kohli | Hiten Paintal","Sanjay Gadhvi","0","1"
"tt0348258","Tujhe Meri Kasam","2003","03 Jan 2003","Romance","Neeraj Vora (dialogue)","Ritesh Deshmukh | Shakti Kapoor | Supriya Karnik | Satish Shah","Vijay K. Bhaskar","0","6"
"tt0348521","Aapko Pehle Bhi Kahin Dekha Hai","2003","10 Jan 2003","Action | Comedy | Drama","Shashank Dabral | Nitin Raikwar (lyrics) | Rajan Raj (lyrics) | Sameer (lyrics) | Anubhav Sinha (dialogue)","Pummy Brar | Priyanshu Chatterjee | Crystal | Harry","Anubhav Sinha","0","1"
"tt0348656","Khushi","2003","07 Feb 2003","Action | Drama | Romance","Aman Jaffery (dialogue) | Bolu Khan (dialogue) | Surya S.J. (story)","Fardeen Khan | Kareena Kapoor | Amrish Puri | Amitabh Bachchan","Surya S.J. | Sunil Kumar Agrawal","0","2"
"tt0348662","Kucch To Hai","2003","24 Jan 2003","Drama | Horror | Mystery","Rajeev Jhaveri (story) | Anurag Prapanna (dialogue) | Umesh Shukla (dialogue)","Ashay Chitre | Esha Deol | Anita Hassandani | Vrajesh Hirjee","Anurag Basu | Anil V. Kumar","0","2"
"tt0348824","Chalo Ishq Ladaaye","2002","27 Dec 2002","Comedy | Romance","Imtiaz Patel | Yunus Sajawal","Govinda | Kader Khan | Rani Mukerji | Zohra Segal","Aziz Sejawal","0","1"
"tt0348843","Jism","2003","17 Jan 2003","Drama | Romance | Thriller","Mahesh Bhatt | Niranjan Iyengar (dialogue)","Bipasha Basu | John Abraham | Gulshan Grover | Vinay Pathak","Amit Saxena","0","6"
"tt0349058","88 Antop Hill","2003","27 Jun 2003","Thriller","Kushan Nandy (story) | Kiran Shroff (story)","Atul Kulkarni | Rahul Dev | Suchitra Pillai-Malik | Shweta Menon","Kushan Nandy","0","1"
"tt0349115","Baaz: A Bird in Danger","2003","07 Feb 2003","Thriller","Shyam Goel (story) | Sanjay Masoom (dialogues) | Mehboob (lyrics)","Jackie Shroff | Sunil Shetty | Karisma Kapoor | Dino Morea","Tinnu Verma","0","1"
"tt0349333","Darna Mana Hai","2003","25 Jul 2003","Horror | Adventure","Atul Sabharwal | Rajnish Thakur | Abbas Tyrewala","Sameera Reddy | Antara Mali | Sohail Khan | Saif Ali Khan","Prawaal Raman","0","3"
"tt0349620","Inteqam: The Perfect Game","2004","01 Nov 2004","Action |Romance","Rajiv Babbar (story) | Shahnawaz Ahmed Kenny (scenario) | Yunus Sajawal (screenplay) | Jalees Sherwani (dialogue)","Manoj Bajpayee | Isha Koppikar | Nethra Raghuraman | Parmita Katkar","Pankaj Parashar","0","1"
"tt0349679","Khwahish","2003","06 Jun 2003","Drama | Romance | Musical","Govind Menon (screenplay) | Shashi Wadia (dialogue)","Himanshu Malik | Mallika Sherawat | Shivaji Satam | Mahmud Babai","Govind Menon","0","4"
"tt0349703","Kyun! Ho Gaya Na...","2004","13 Aug 2004","Comedy | Drama | Romance","Tushar Hiranandani (dialogues) | Tushar Hiranandani (screenplay) | Samir Karnik | Vivek Oberoi (dialogues) | Vivek Oberoi (screenplay) | Rajesh Soni (dialogues) | Rajesh Soni (screenplay) | Milap Zaveri (dialogues) | Milap Zaveri (screenplay)","Amitabh Bachchan | Vivek Oberoi | Aishwarya Rai Bachchan | Om Puri","Samir Karnik","0","2"
"tt0352314","Ek Hasina Thi","2004","24 Feb 2004","Crime | Romance | Thriller","Sriram Raghavan | Pooja Ladha Surti","Saif Ali Khan | Urmila Matondkar | Seema Biswas | Aditya Srivastava","Sriram Raghavan","0","2"
"tt0352489","Kash... Aap Hamare Hote","2003","14 Feb 2003","Family | Musical | Romance","Ravindra Peepat (screenplay) | Atul Tiwari (dialogue) | Atul Tiwari (screenplay)","Juhi Babbar | Sonu Nigam | Om Puri | Sharad S. Kapoor","Ravindra Peepat","0","1"
"tt0352830","Sssshhh...","2003","24 Oct 2003","Horror | Mystery","Arshad Sayed","Tanisha | Dino Morea | Karan Nath | Gaurav Kapoor","Pavan Kaul","0","3"
"tt0353351","Dhund: The Fog","2003","21 Feb 2003","Adventure | Thriller","S. Kahn (screenplay) | Sajeev Kapoor (dialogue)","Amar Upadhyaya | Aditi Govitrikar | Apoorva Agnihotri | Divya Palat","Shyam Ramsay","0","1"
"tt0354538","Ek Aur Ek Gyarah: By Hook or by Crook","2003","28 Mar 2003","Action | Comedy | Musical","Aman Jaffery (dialogue) | Shahnawaz Ahmed Kenny (scenario) | Bolu Khan (dialogue) | Yunus Sajawal (screenplay)","Sanjay Dutt | Govinda | Amrita Arora | Nandini Singh","David Dhawan","0","3"
"tt0354786","Oops!","2003","N/A","Drama","Bijesh Jayarajan (dialogue) | Deepak Tijori","Kiran Janjani | Vikas Sethi | Adyasha | Mink Singh","Deepak Tijori","0","1"
"tt0356982","Paanch","2003","22 Apr 2006","Crime | Thriller","Anurag Kashyap","Kay Kay Menon | Aditya Srivastava | Joy Fernandes | Vijay Maurya","Anurag Kashyap","0","1"
"tt0357208","Stumped","2003","16 May 2003","Comedy | Drama","Gaurav Pandey | Abbas Tyrewala (lyrics)","Raveena Tandon | Alyy Khan | Salman Khan | Viju Khote","Gaurav Pandey","0","1"
"tt0358613","Om","2003","21 Mar 2003","Action | Romance","Naeem-Ejaz (dialogue)","Attin Bhalla | Sandali Sinha | Smita Jaykar | Pankaj Dheer","Ashok Honda","0","1"
"tt0362204","Supari","2003","20 Jun 2003","Crime | Drama","Padam Kumar (screenplay) | Atul Sabharwal (additional dialogue) | Mushtaq Sheikh (screenplay) | Sutapa Sikdar (dialogue) | Anuradha Tiwari (screenplay)","Nandita Das | Uday Chopra | Rahul Dev | Purab Kohli","Padam Kumar","0","1"
"tt0362696","Haasil","2003","16 May 2003","Crime | Drama | Romance","Tigmanshu Dhulia (dialogue) | Tigmanshu Dhulia (script) | Tigmanshu Dhulia (story)","Jimmy Shergill | Hrishitaa Bhatt | Irrfan Khan | Ashutosh Rana","Tigmanshu Dhulia","0","1"
"tt0362771","Ishq Vishk","2003","10 Apr 2003","Comedy | Romance","Ken Ghosh (story) | Kiran Kotrial (dialogue) | Vinod Ranganathan (screenplay)","Shahid Kapoor | Amrita Rao | Shenaz Treasury | Vishal Malhotra","Ken Ghosh","0","4"
"tt0362902","Nayee Padosan","2003","06 Jun 2003","Comedy","Ikram Akhtar (screenplay) | Ikram Akhtar (story) | Raghuvir Shekhawat (dialogue)","Vikas Kalantri | Anuj Sawhney | Aslam Khan | Mahek Chahal","B.H. Tharun Kumar","0","3"
"tt0363409","Aan: Men at Work","2004","04 Jun 2004","Drama | Action","Hriday Lani (dialogue) | Sanjeev Puri (screenplay) | Sanjeev Puri (story) | Manoj Tyagi (screenplay) | Manoj Tyagi (story)","Shatrughan Sinha | Akshay Kumar | Sunil Shetty | Paresh Rawal","Madhur Bhandarkar","0","1"
"tt0363472","Bewafaa","2005","25 Feb 2005","Drama","Dharmesh Darshan","Anil Kapoor | Akshay Kumar | Kareena Kapoor | Sushmita Sen","Dharmesh Darshan","0","3"
"tt0363721","Joggers' Park","2003","12 Sep 2003","Comedy | Romance","Subhash Ghai (story)","Victor Banerjee | Perizaad Zorabian | Divya Dutta | Khalid Siddiqui","Anant Balani","0","2"
"tt0363833","Mumbai Se Aaya Mera Dost","2003","22 Aug 2003","Romance | Action | Adventure","Apoorva Lakhia","Abhishek Bachchan | Lara Dutta | Chunky Pandey | Aditya Lakhia","Apoorva Lakhia","0","1"
"tt0364303","Dev","2004","11 Jun 2004","Drama","G.P. Deshpande (dialogue) | Nida Fazli (dialogue) | Govind Nihalani (dialogue) | Meenakshi Sharma (dialogue) | Meenakshi Sharma (script) | Meenakshi Sharma (story)","Amitabh Bachchan | Om Puri | Fardeen Khan | Kareena Kapoor","Govind Nihalani","0","2"
"tt0364604","Plan","2004","09 Jan 2004","Action | Thriller","Sanjay Gupta (story) | Vinay (screenplay) | Yash (screenplay) | Milap Zaveri (dialogue)","Sanjay Dutt | Dino Morea | Sanjay Suri | Bikram Saluja","Hriday Shetty","0","2"
"tt0364621","Qayamat: City Under Threat","2003","11 Jul 2003","Action | Romance | Thriller","Pathik Vats (dialogue) | Suparn Verma (screenplay)","Ajay Devgn | Sunil Shetty | Sanjay Kapoor | Arbaaz Khan","Harry Baweja","0","4"
"tt0366276","Calcutta Mail","2003","30 Jun 2003","Thriller","Gunasekhar (story) | Sudhir Mishra (screenplay) | Ruchi Narain (screenplay) | Saurabh Shukla (dialogue) | Saurabh Shukla (screenplay)","Anil Kapoor | Rani Mukerji | Manisha Koirala | Satish Kaushik","Sudhir Mishra","0","1"
"tt0366630","Janasheen","2003","12 Sep 2003","Musical | Action | Drama","Shiraz Ahmed (screenplay) | Feroz Khan | Kamlesh Pandey (dialogue) | Suparn Verma (screenplay) | Suparn Verma (story)","Feroz Khan | Fardeen Khan | Celina Jaitly | Pinky Harwani","Feroz Khan","0","2"
"tt0366658","Kaise Kahoon Ke... Pyaar Hai","2003","09 May 2003","Crime | Romance","Sameer Arora (dialogue)","Sunny Deol | Dharmendra | Amit Hingorani | Farida Jalal","Anil Kumar Sharma","0","1"
"tt0366761","Meenaxi: Tale of 3 Cities","2004","02 Apr 2004","Romance |Drama","Owais Husain (story) | M.F. Hussain (dialogue) | M.F. Hussain (story)","Tabu | Raghuvir Yadav | Nadira Babbar | Kunal Kapoor","M.F. Hussain","0","1"
"tt0366880","Parwana","2003","12 Sep 2003","Romance |Drama","Rajeev Kaul (screenplay) | Rajeev Kaul (story) | Tanveer Khan (dialogue) | Praful Parekh (screenplay) | Praful Parekh (story)","Ajay Devgn | Ameesha Patel | Pooja Batra | Jagdeep","Deepak Bahry","0","2"
"tt0366985","Rudraksh","2004","13 Feb 2004","Fantasy | Sci-Fi","Mani Shankar (screenplay) | Mani Shankar (story)","Sanjay Dutt | Bipasha Basu | Sunil Shetty | Isha Koppikar","Mani Shankar","0","1"
"tt0367110","Swades","2004","17 Dec 2004","Drama","M.G. Sathya (story) | Ashutosh Gowariker (story) | Ashutosh Gowariker (screenplay) | Sameer Sharma (screenplay) | Lalit Marathe (screenplay) | Amin Hajee (screenplay) | Charlotte Whitby-Coles (screenplay) | Yashodeep Nigudkar (screenplay) | Ayan Mukherjee (screenplay) | K.P. Saxena (dialogue)","Shah Rukh Khan | Gayatri Joshi | Kishori Balal | Smith Seth","Ashutosh Gowariker","0","2"
"tt0368580","Asambhav","2004","23 Jul 2004","Action | Adventure | Drama","Rajiv Rai | Naeem Sha (dialogue) | Naeem Sha (screenplay)","Arjun Rampal | Naseeruddin Shah | Priyanka Chopra | Singh Surendra","Rajiv Rai","0","1"
"tt0368683","Desh","2002","N/A","Drama","Animesh Rai Chaudhary (assistant screenplay writer) | Prafulla Roy (novel) | Salil Sarkar (dialogue) | Salil Sarkar (screenplay) | Raja Sen (screenplay)","Jaya Bhaduri | Sabyasachi Chakraborty | Subhendu Chatterjee | Gyanesh Mukherjee","Raja Sen","0","1"
"tt0368811","Jajantaram Mamantaram","2003","30 May 2003","Fantasy | Family","N/A","Javed Jaffrey | Gulshan Grover | Joy Fernandes | Nishith Dadhich","Soumitra Ranade","0","1"
"tt0369516","Hawa","2003","04 Jul 2003","Horror | Thriller","Sutanu Gupta (screenplay) | Sutanu Gupta (story) | Sanjay Masoom (dialogue)","Tabu | Shahbaaz Khan | Mukesh Tiwari | Imran Khan","Guddu Dhanoa","0","3"
"tt0369637","Kuch Naa Kaho","2003","26 Aug 2003","Drama | Romance","Rohena Gera (story) | Naushil Mehta (dialogue) | Nidhi Tuli (dialogue) | Neeraj Vora (screenplay)","Aishwarya Rai Bachchan | Abhishek Bachchan | Satish Shah | Suhasini Mulay","Rohan Sippy","0","2"
"tt0371735","Hungama","2003","01 Aug 2003","Comedy | Drama | Romance","Priyadarshan (story) | Priyadarshan (screenplay) | Neeraj Vora (dialogue)","Akshaye Khanna | Aftab Shivdasani | Rimi Sen | Paresh Rawal","Priyadarshan","0","5"
"tt0371775","Khel","2003","11 Nov 2003","Action | Thriller","N/A","Sunny Deol | Sunil Shetty | Ajay Jadeja | Celina Jaitly","Yusuf Khan","0","2"
"tt0371922","Saaya","2003","04 Jul 2003","Action | Drama | Horror","Amol Shetge (screenplay)","John Abraham | Tara Sharma | Mahima Chaudhry | Zohra Segal","Anurag Basu","0","2"
"tt0373856","Gangaajal","2003","29 Aug 2003","Crime | Drama","Prakash Jha (screenplay)","Ajay Devgn | Gracy Singh | Mohan Joshi | Yashpal Sharma","Prakash Jha","0","4"
"tt0373970","Khanjar","2003","27 Jun 2003","Action","Saroj Khan (dialogue) | Saroj Khan (screenplay)","Sunil Shetty | Tabu | Gulshan Grover | Pankaj Dheer","Chander Sharma","0","1"
"tt0373972","Khullam Khulla Pyaar Karen","2005","28 Apr 2005","Comedy","Rajeev Kaul (screenplay) | Anwar Khan (dialogue) | Anwar Khan (story) | Praful Parekh (screenplay)","Govinda | Preity Zinta | Prem Chopra | Sadashiv Amrapurkar","Harmesh Malhotra","0","1"
"tt0374271","Tere Naam","2003","15 Aug 2003","Romance","Bala (original story and screenplay) | Jainendra Jain (dialogue)","Salman Khan | Bhoomika Chawla | Mahima Chaudhry | Sachin Khedekar","Satish Kaushik","0","5"
